Theta1,Theta2,Theta3,x0,y0,z0
32,28,-12,-188.8087236,-267.1270732,-891.7587985
32,28,-8,-176.5340345,-245.1460088,-911.9630494
32,28,-4,-163.6121971,-222.0933911,-931.6428602
32,28,0,-150.0396637,-197.9680751,-950.7092764
32,28,4,-135.8155789,-172.773622,-969.0710041
32,28,8,-120.9419319,-146.5185389,-986.6347647
32,28,12,-105.4236892,-119.2164833,-1003.30568
32,28,16,-89.2689056,-90.8864287,-1018.987682
32,28,20,-72.48880969,-61.55278744,-1033.583944
32,28,24,-55.09786356,-31.24548745,-1046.997311
32,28,28,-37.11379305,0,-1059.130742
32,28,32,-18.55758741,32.14268426,-1069.887734
32,28,36,0.546533327,65.13613304,-1079.172724
32,28,40,20.17118521,98.92860619,-1086.891459
32,28,44,40.2859229,133.4632474,-1092.951307
32,28,48,60.85737977,168.6783359,-1097.261509
32,28,52,81.84944777,204.5076008,-1099.733326
32,28,56,103.2234997,240.8806006,-1100.280077
32,28,60,124.9386574,277.7231731,-1098.817012
32,28,64,146.9521113,314.9579595,-1095.26099
32,28,68,169.2194968,352.505014,-1089.529888
32,28,72,191.6953396,390.282507,-1081.541656
32,28,76,214.3335806,428.2075417,-1071.212909
32,28,80,237.0882031,466.1971063,-1058.45686
32,32,-40,-242.2387329,-419.569793,-742.6190462
32,32,-36,-233.9210808,-405.1631969,-764.8279587
32,32,-32,-225.0429964,-389.7859037,-787.0579479
32,32,-28,-215.588782,-373.4107239,-809.2423539
32,32,-24,-205.5441704,-356.0129464,-831.3108687
32,32,-20,-194.8965308,-337.5706935,-853.1895733
32,32,-16,-183.6350724,-318.0652755,-874.8010284
32,32,-12,-171.7510469,-297.4815394,-896.0644187
32,32,-8,-159.2379423,-275.8082066,-916.8957489
32,32,-4,-146.0916699,-253.0381949,-937.2080882
32,32,0,-132.3107372,-229.1689191,-956.9118621
32,32,4,-117.896406,-204.2025653,-975.9151843
32,32,8,-102.8528338,-178.1463338,-994.1242273
32,32,12,-87.18719243,-151.0126471,-1011.443623
32,32,16,-70.90976549,-122.8193166,-1027.776889
32,32,20,-54.0340195,-93.58966711,-1043.026873
32,32,24,-36.57664815,-63.35261297,-1057.096201
32,32,28,-18.55758741,-32.14268426,-1069.887734
32,32,32,0,0,-1081.305008
32,32,36,19.06977218,33.0298143,-1091.252652
32,32,40,38.62228906,66.89576696,-1099.636775
32,32,44,58.62512831,101.5417008,-1106.365299
32,32,48,79.04303749,136.9065569,-1111.348224
32,32,52,99.83812448,172.9247041,-1114.497807
32,32,56,120.9700886,209.5263396,-1115.728617
32,32,60,142.3964953,246.6379648,-1114.957446
32,32,64,164.0731003,284.1829458,-1112.103018
32,32,68,185.9542273,322.0821695,-1107.08544
32,32,72,207.9932122,360.2548111,-1099.825314
32,32,76,230.1429242,398.6192378,-1090.24238
32,32,80,252.3563861,437.0940823,-1078.253527
32,36,-40,-226.2125075,-447.5911997,-741.722571
32,36,-36,-217.6107489,-433.6386521,-764.467107
32,36,-32,-208.4526067,-418.7031314,-787.2415238
32,36,-28,-198.7238922,-402.7557992,-809.9790633
32,36,-24,-188.4119381,-385.7703036,-832.6092687
32,36,-20,-177.5057998,-367.7231373,-855.0580317
32,36,-16,-165.9964547,-348.5939961,-877.2476951
32,36,-12,-153.8769969,-328.3661324,-899.0972079
32,36,-8,-141.1428241,-307.0266969,-920.5223309
32,36,-4,-127.7918137,-284.5670655,-941.4358929
32,36,0,-113.8244864,-260.9831448,-961.7480914
32,36,4,-99.24415243,-236.2756503,-981.3668354
32,36,8,-84.05704016,-210.450355,-1000.198125
32,36,12,-68.27240252,-183.5183011,-1018.146462
32,36,16,-51.90260058,-155.495972,-1035.115286
32,36,20,-34.96316146,-126.4054199,-1051.007429
32,36,24,-17.47280918,-96.27434673,-1065.725574
32,36,28,0.546533327,-65.13613304,-1079.172724
32,36,32,19.06977218,-33.0298143,-1091.252652
32,36,36,38.0687018,0,-1101.870334
32,36,40,57.51209661,33.90326607,-1110.932355
32,36,44,77.36583611,68.62470765,-1118.347257
32,36,48,97.59306494,104.104083,-1124.025828
32,36,52,118.1543892,140.2765211,-1127.881308
32,36,56,139.0081116,177.0729325,-1129.829477
32,36,60,160.1105076,214.4205014,-1129.788606
32,36,64,181.4161483,252.2432701,-1127.67921
32,36,68,202.8782754,290.4628297,-1123.423567
32,36,72,224.4492366,328.9991372,-1116.944895
32,36,76,246.080998,367.7714916,-1108.16609
32,36,80,267.7257489,406.6997107,-1097.007843
32,40,-40,-209.2835981,-475.9686192,-739.7343515
32,40,-36,-200.4026754,-462.4832372,-762.9755568
32,40,-32,-190.9715657,-448.0040634,-786.2550215
32,40,-28,-180.9776719,-432.5007268,-809.5062011
32,40,-24,-170.4099929,-415.9453304,-832.6588261
32,40,-20,-159.2593178,-398.3128111,-855.6389579
32,40,-16,-147.5184188,-379.5813003,-878.3690981
32,40,-12,-135.182236,-359.7324794,-900.7683498
32,40,-8,-122.2480556,-338.7519249,-922.7526301
32,40,-4,-108.7156751,-316.6294393,-944.2349302
32,40,0,-94.58755535,-293.3593603,-965.1256209
32,40,4,-79.86895504,-268.9408447,-985.3327994
32,40,8,-64.56804703,-243.3781222,-1004.762672
32,40,12,-48.6960127,-216.6807139,-1023.319971
32,40,16,-32.26711322,-188.8636106,-1040.90839
32,40,20,-15.29873573,-159.9474091,-1057.431046
32,40,24,2.18858705,-129.9584,-1072.790947
32,40,28,20.17118521,-98.92860619,-1086.891459
32,40,32,38.62228906,-66.89576696,-1099.636775
32,40,36,57.51209661,-33.90326607,-1110.932355
32,40,40,76.80787205,0,-1120.685347
32,40,44,96.47407626,34.75981654,-1128.804955
32,40,48,116.4725302,70.3169118,-1135.202755
32,40,52,136.7626128,106.6072896,-1139.79293
32,40,56,157.3014954,143.5626393,-1142.492398
32,40,60,178.044415,181.1108326,-1143.220812
32,40,64,198.9449909,219.1765179,-1141.900377
32,40,68,219.9555905,257.6818304,-1138.455442
32,40,72,241.0277532,296.5472425,-1132.811778
32,40,76,262.1126852,335.6925906,-1124.895431
32,40,80,283.1618446,375.0383323,-1114.631002
32,44,-40,-191.4233862,-504.6601878,-736.5744975
32,44,-36,-182.2718328,-491.6530549,-760.2715486
32,44,-32,-172.5785632,-477.6428608,-784.0148971
32,44,-28,-162.3326309,-462.5978321,-807.7385413
32,44,-24,-151.52474,-446.4886362,-831.3727525
32,44,-20,-140.1474329,-429.2887406,-854.8441351
32,44,-16,-128.1952725,-410.9747732,-878.0757393
32,44,-12,-115.665018,-391.5268783,-900.9872245
32,44,-8,-102.5557917,-370.9290637,-923.495072
32,44,-4,-88.86923299,-349.1695341,-945.5128447
32,44,0,-74.60963878,-326.241004,-966.9514908
32,44,4,-59.78408661,-302.1409877,-987.7196888
32,44,8,-44.40253915,-276.8720594,-1007.724228
32,44,12,-28.47792759,-250.4420798,-1026.870422
32,44,16,-12.02621246,-222.8643846,-1045.062544
32,44,20,4.933579873,-194.1579314,-1062.204286
32,44,24,22.37934632,-164.3474006,-1078.199227
32,44,28,40.2859229,-133.4632474,-1092.951307
32,44,32,58.62512831,-101.5417008,-1106.365299
32,44,36,77.36583611,-68.62470765,-1118.347257
32,44,40,96.47407626,-34.75981654,-1128.804955
32,44,44,115.9131669,0,-1137.648275
32,44,48,135.643877,35.59659115,-1144.78955
32,44,52,155.624622,71.96694563,-1150.143832
32,44,56,175.8116927,109.0435892,-1153.629073
32,44,60,196.1595215,146.7550714,-1155.166176
32,44,64,216.6209885,185.0265552,-1154.678894
32,44,68,237.1477735,223.7805284,-1152.093515
32,44,72,257.6907631,262.9376657,-1147.338255
32,44,76,278.2005227,302.417881,-1140.342274
32,44,80,298.6278551,342.141633,-1131.034142
32,48,-40,-172.6039808,-533.6177653,-732.1588963
32,48,-36,-163.1942906,-521.0980128,-756.2693803
32,48,-32,-153.2537338,-507.567584,-780.4339737
32,48,-28,-142.7730443,-492.9934449,-804.5875627
32,48,-24,-131.7446419,-477.344948,-828.6613258
32,48,-20,-120.1628099,-460.5941875,-852.5827953
32,48,-16,-108.0238668,-442.7163574,-876.2759693
32,48,-12,-95.32633109,-423.6901061,-899.6614714
32,48,-8,-82.07107652,-403.4978842,-922.6567589
32,48,-4,-68.26147499,-382.1262785,-945.176376
32,48,0,-53.90352532,-359.5663301,-967.1322507
32,48,4,-39.00596575,-335.8138291,-988.4340306
32,48,8,-23.58036799,-310.8695828,-1008.989456
32,48,12,-7.641211279,-284.7396524,-1028.704762
32,48,16,8.794065252,-257.4355546,-1047.485112
32,48,20,25.7050333,-228.9744227,-1065.235046
32,48,24,43.06827032,-199.3791249,-1081.858945
32,48,28,60.85737977,-168.6783359,-1097.261509
32,48,32,79.04303749,-136.9065569,-1111.348224
32,48,36,97.59306494,-104.104083,-1124.025828
32,48,40,116.4725302,-70.3169118,-1135.202755
32,48,44,135.643877,-35.59659115,-1144.78955
32,48,48,155.0670834,0,-1152.699238
32,48,52,174.6998503,36.41094278,-1158.847637
32,48,56,194.4978218,73.56964971,-1163.153586
32,48,60,214.41484,111.4053264,-1165.539073
32,48,64,234.4032371,149.843538,-1165.929214
32,48,68,254.4141694,188.8069017,-1164.252055
32,48,72,274.3980022,228.2159338,-1160.438112
32,48,76,294.3047555,267.9900969,-1154.419565
32,48,80,314.0846286,308.0491123,-1146.128969
32,52,-40,-152.7985158,-562.7862571,-726.3990951
32,52,-36,-143.1475034,-550.7612146,-750.8793134
32,52,-32,-132.9789278,-537.719654,-775.4213719
32,52,-28,-122.2852028,-523.6274323,-799.9614013
32,52,-24,-111.0604418,-508.452715,-824.4318641
32,52,-20,-99.30062401,-492.166326,-848.761613
32,52,-16,-87.00375508,-474.7421003,-872.8759974
32,52,-12,-74.17002043,-456.1572358,-896.6970147
32,52,-8,-60.80192897,-436.3926392,-920.1435088
32,52,-4,-46.90444514,-415.4332622,-943.1314108
32,52,0,-32.48510716,-393.2684215,-965.5740227
32,52,4,-17.55412994,-369.8921005,-987.3823389
32,52,8,-2.124490479,-345.3032266,-1008.465405
32,52,12,13.78800543,-319.5059199,-1028.730705
32,52,16,30.16467689,-292.5097101,-1048.084584
32,52,20,46.9839431,-264.3297165,-1066.43268
32,52,24,64.22132122,-234.9867883,-1083.680388
32,52,28,81.84944777,-204.5076008,-1099.733326
32,52,32,99.83812448,-172.9247041,-1114.497807
32,52,36,118.1543892,-140.2765211,-1127.881308
32,52,40,136.7626128,-106.6072896,-1139.79293
32,52,44,155.624622,-71.96694563,-1150.143832
32,52,48,174.6998503,-36.41094278,-1158.847637
32,52,52,193.9455161,0,-1165.820782
32,52,56,213.3168317,37.20022834,-1170.982816
32,52,60,232.7672423,75.11957187,-1174.256594
32,52,64,252.2487009,113.6838674,-1175.568368
32,52,68,271.7119812,152.8156071,-1174.847714
32,52,72,291.1070362,192.4347411,-1172.027237
32,52,76,310.3834124,232.4596802,-1167.041989
32,52,80,329.4907344,272.8085645,-1159.828459
32,56,-40,-131.9814826,-592.1028875,-719.2021953
32,56,-36,-122.1106235,-580.5783104,-744.007485
32,56,-32,-111.7379989,-568.0332819,-768.8824363
32,56,-28,-100.8576689,-554.4327069,-793.7647905
32,56,-24,-89.46538473,-539.7436967,-818.5886768
32,56,-20,-77.55874276,-523.9359101,-843.2846644
32,56,-16,-65.13733411,-506.9818996,-867.7798573
32,56,-12,-52.20288657,-488.8574577,-891.998034
32,56,-8,-38.75939746,-469.5419605,-915.8598288
32,56,-4,-24.81325554,-449.0187035,-939.2829565
32,56,0,-10.37335024,-427.2752256,-962.1824756
32,56,4,4.548833495,-404.3036169,-984.4710907
32,56,8,19.93913631,-380.1008059,-1006.05949
32,56,12,35.78066287,-354.6688237,-1026.856715
32,56,16,52.05373892,-328.0150382,-1046.77056
32,56,20,68.73588822,-300.1523572,-1065.707995
32,56,24,85.80183023,-271.0993952,-1083.57561
32,56,28,103.2234997,-240.8806006,-1100.280077
32,56,32,120.9700886,-209.5263396,-1115.728617
32,56,36,139.0081116,-177.0729325,-1129.829477
32,56,40,157.3014954,-143.5626393,-1142.492398
32,56,44,175.8116927,-109.0435892,-1153.629073
32,56,48,194.4978218,-73.56964971,-1163.153586
32,56,52,213.3168317,-37.20022834,-1170.982816
32,56,56,232.223696,0,-1177.036789
32,56,60,251.1716349,37.96145085,-1181.238974
32,56,64,270.1123684,76.61008694,-1183.516472
32,56,68,288.996406,115.8679936,-1183.800097
32,56,72,307.7733752,155.6541011,-1182.024272
32,56,76,326.3923995,195.8850957,-1178.126689
32,56,80,344.802538,236.476583,-1172.047637
32,60,-40,-110.1290977,-621.4964183,-710.4707555
32,60,-36,-100.0648377,-610.4768027,-735.5558169
32,60,-32,-89.51710461,-598.4348623,-760.7186486
32,60,-28,-78.4815367,-585.3347085,-785.8989744
32,60,-24,-66.95543234,-571.1425309,-811.0329761
32,60,-20,-54.937893,-555.8269277,-836.0533339
32,60,-16,-42.42996137,-539.359242,-860.8893068
32,60,-12,-29.43475268,-521.7139021,-885.4668533
32,60,-8,-15.95757782,-502.868761,-909.7087933
32,60,-4,-2.006056518,-482.8054312,-933.5350083
32,60,0,12.40978083,-461.5096123,-956.8626811
32,60,4,27.27740432,-438.9714054,-979.6065718
32,60,8,42.58170991,-415.185613,-1001.67933
32,60,12,58.30496044,-390.1520182,-1022.991839
32,60,16,74.42674344,-363.8756413,-1043.453592
32,60,20,90.92394688,-336.366969,-1062.973093
32,60,24,107.7707539,-307.6421528,-1081.458289
32,60,28,124.9386574,-277.7231731,-1098.817012
32,60,32,142.3964953,-246.6379648,-1114.957446
32,60,36,160.1105076,-214.4205014,-1129.788606
32,60,40,178.044415,-181.1108326,-1143.220812
32,60,44,196.1595215,-146.7550714,-1155.166176
32,60,48,214.41484,-111.4053264,-1165.539073
32,60,52,232.7672423,-75.11957187,-1174.256594
32,60,56,251.1716349,-37.96145085,-1181.238974
32,60,60,269.5811615,0,-1186.409974
32,60,64,287.9474339,38.69071448,-1189.697204
32,60,68,306.2207937,78.03206694,-1191.032352
32,60,72,324.3506096,117.941472,-1190.3513
32,60,76,342.2856142,158.3331491,-1187.594062
32,60,80,359.974293,199.1191036,-1182.704476
32,64,-40,-87.21970473,-650.886308,-700.1026966
32,64,-36,-76.99372591,-640.3753015,-725.4219126
32,64,-32,-66.30501593,-628.8423238,-750.8275131
32,64,-28,-55.15068784,-616.2508492,-776.2615785
32,64,-24,-43.52946318,-602.5662741,-801.6627279
32,64,-20,-31.44180399,-587.7562337,-826.9661433
32,64,-16,-18.8900405,-571.7909281,-852.1036306
32,64,-12,-5.878492994,-554.6434537,-877.0037184
32,64,-8,7.586413364,-536.2901378,-901.5917929
32,64,-4,21.49604235,-516.7108721,-925.7902708
32,64,0,35.83945033,-495.8894434,-949.5188088
32,64,4,50.60330108,-473.8138559,-972.694549
32,64,8,65.77179312,-450.4766436,-995.2323992
32,64,12,81.32660076,-425.8751687,-1017.045348
32,64,16,97.24682994,-400.0119018,-1038.044812
32,64,20,113.5089902,-372.8946817,-1058.141011
32,64,24,130.0869835,-344.5369504,-1077.243379
32,64,28,146.9521113,-314.9579595,-1095.26099
32,64,32,164.0731003,-284.1829458,-1112.103018
32,64,36,181.4161483,-252.2432701,-1127.67921
32,64,40,198.9449909,-219.1765179,-1141.900377
32,64,44,216.6209885,-185.0265552,-1154.678894
32,64,48,234.4032371,-149.843538,-1165.929214
32,64,52,252.2487009,-113.6838674,-1175.568368
32,64,56,270.1123684,-76.61008694,-1183.516472
32,64,60,287.9474339,-38.69071448,-1189.697204
32,64,64,305.7055032,0,-1194.038259
32,64,68,323.3368275,39.38240195,-1196.471758
32,64,72,340.7905649,79.37186072,-1196.934583
32,64,76,358.0150747,119.8793215,-1195.368628
32,64,80,374.9582482,160.8120145,-1191.720895
32,68,-40,-63.23420978,-680.1818035,-687.9912001
32,68,-36,-52.88363722,-670.1827185,-713.4989283
32,68,-32,-42.09343008,-659.1644264,-739.1023949
32,68,-28,-30.862039,-647.0899131,-764.7464105
32,68,-24,-19.1894526,-633.9239007,-790.3724118
32,68,-20,-7.077319468,-619.6331492,-815.9184664
32,68,-16,5.470933302,-604.1867696,-841.3193098
32,68,-12,18.44998613,-587.5565453,-866.506417
32,68,-8,31.85251878,-569.7172609,-891.4081072
32,68,-4,45.66910913,-550.6470339,-915.9496838
32,68,0,59.88814007,-530.3276481,-940.0536091
32,68,4,74.49571582,-508.7448844,-963.6397134
32,68,8,89.47558876,-485.8888477,-986.6254402
32,68,12,104.8090979,-461.7542852,-1008.926125
32,68,16,120.4751206,-436.3408943,-1030.45531
32,68,20,136.4500377,-409.6536157,-1051.125089
32,68,24,152.7077143,-381.7029103,-1070.846491
32,68,28,169.2194968,-352.505014,-1089.529888
32,68,32,185.9542273,-322.0821695,-1107.08544
32,68,36,202.8782754,-290.4628297,-1123.423567
32,68,40,219.9555905,-257.6818304,-1138.455442
32,68,44,237.1477735,-223.7805284,-1152.093515
32,68,48,254.4141694,-188.8069017,-1164.252055
32,68,52,271.7119812,-152.8156071,-1174.847714
32,68,56,288.996406,-115.8679936,-1183.800097
32,68,60,306.2207937,-78.03206694,-1191.032352
32,68,64,323.3368275,-39.38240195,-1196.471758
32,68,68,340.2947273,0,-1200.050316
32,68,72,357.0434755,40.02791214,-1201.705336
32,68,76,373.5310643,80.60814516,-1201.380002
32,68,80,389.7047646,121.6418754,-1199.023924
32,72,-40,-38.1565457,-709.2809503,-674.0245832
32,72,-36,-27.72407849,-699.797388,-699.6753945
32,72,-32,-16.8772805,-689.2999903,-725.4322826
32,72,-28,-5.615771373,-677.7513916,-751.2431586
32,72,-24,6.059377852,-665.1157455,-777.0526511
32,72,-20,18.1455315,-651.359009,-802.8020877
32,72,-16,30.6383782,-636.4492411,-828.4295046
32,72,-12,43.53182312,-620.3569136,-853.8696868
32,72,-8,56.81788438,-603.0552324,-879.0542384
32,72,-4,70.48659472,-584.5204667,-903.9116851
32,72,0,84.52590953,-564.7322858,-928.3676091
32,72,4,98.9216223,-543.674098,-952.3448189
32,72,8,113.6572887,-521.3333934,-975.7635523
32,72,12,128.7141601,-497.7020841,-998.5417157
32,72,16,144.0711289,-472.7768414,-1020.59516
32,72,20,159.7046847,-446.5594276,-1041.837991
32,72,24,175.5888849,-419.0570172,-1062.182922
32,72,28,191.6953396,-390.282507,-1081.541656
32,72,32,207.9932122,-360.2548111,-1099.825314
32,72,36,224.4492366,-328.9991372,-1116.944895
32,72,40,241.0277532,-296.5472425,-1132.811778
32,72,44,257.6907631,-262.9376657,-1147.338255
32,72,48,274.3980022,-228.2159338,-1160.438112
32,72,52,291.1070362,-192.4347411,-1172.027237
32,72,56,307.7733752,-155.6541011,-1182.024272
32,72,60,324.3506096,-117.941472,-1190.3513
32,72,64,340.7905649,-79.37186072,-1196.934583
32,72,68,357.0434755,-40.02791214,-1201.705336
32,72,72,373.0581724,0,-1204.600566
32,72,76,388.782283,40.61365794,-1205.563992
32,72,80,404.1624331,81.70681853,-1204.547056
32,76,-40,-11.97416231,-738.0695044,-658.0861291
32,76,-36,-1.508109052,-729.106091,-683.8349593
32,76,-32,9.34496497,-719.1370319,-709.701438
32,76,-28,20.58446688,-708.1247308,-735.6369417
32,76,-24,32.20845168,-696.0328604,-761.5896577
32,76,-20,44.21351603,-682.8266278,-787.5045387
32,76,-16,56.59469294,-668.4730571,-813.3232819
32,76,-12,69.34534825,-652.9412877,-838.9843341
32,76,-8,82.45707966,-636.2028872,-864.4229233
32,76,-4,95.91961924,-618.2321783,-889.57112
32,76,0,109.7207404,-599.0065772,-914.3579288
32,76,4,123.8461706,-578.5069423,-938.7094125
32,76,8,138.2795102,-556.7179322,-962.5488498
32,76,12,153.0021595,-533.6283699,-985.7969297
32,76,16,167.993255,-509.2316121,-1008.371983
32,76,20,183.2296156,-483.5259208,-1030.190254
32,76,24,198.6857004,-456.5148353,-1051.166212
32,76,28,214.3335806,-428.2075417,-1071.212909
32,76,32,230.1429242,-398.6192378,-1090.24238
32,76,36,246.080998,-367.7714916,-1108.16609
32,76,40,262.1126852,-335.6925906,-1124.895431
32,76,44,278.2005227,-302.417881,-1140.342274
32,76,48,294.3047555,-267.9900969,-1154.419565
32,76,52,310.3834124,-232.4596802,-1167.041989
32,76,56,326.3923995,-195.8850957,-1178.126689
32,76,60,342.2856142,-158.3331491,-1187.594062
32,76,64,358.0150747,-119.8793215,-1195.368628
32,76,68,373.5310643,-80.60814516,-1201.380002
32,76,72,388.782283,-40.61365794,-1205.563992
32,76,76,403.7159982,0,-1207.863867
32,76,80,418.2781783,41.11774401,-1208.231871
32,80,-40,15.32146411,-766.4197176,-640.0538398
32,80,-36,25.76726671,-757.9829528,-665.8560107
32,80,-32,36.57102712,-748.5517724,-691.7888794
32,80,-28,47.73139652,-738.0884504,-717.8076472
32,80,-24,59.24578183,-726.5562455,-743.8644195
32,80,-20,71.1102447,-713.9196456,-769.9081318
32,80,-16,83.31940016,-700.144633,-795.8844941
32,80,-12,95.8663154,-685.1989689,-821.7359582
32,80,-8,108.7424095,-669.0524969,-847.4017076
32,80,-4,121.9373551,-651.6774656,-872.8176736
32,80,0,135.4389819,-633.0488688,-897.9165793
32,80,4,149.2331851,-613.1448031,-922.6280137
32,80,8,163.3038375,-591.9468417,-946.8785397
32,80,12,177.6327079,-569.4404233,-970.5918373
32,80,16,192.1993868,-545.6152541,-993.688886
32,80,20,206.9812212,-520.4657233,-1016.088189
32,80,24,221.9532585,-493.9913276,-1037.706045
32,80,28,237.0882031,-466.1971063,-1058.45686
32,80,32,252.3563861,-437.0940823,-1078.253527
32,80,36,267.7257489,-406.6997107,-1097.007843
32,80,40,283.1618446,-375.0383323,-1114.631002
32,80,44,298.6278551,-342.141633,-1131.034142
32,80,48,314.0846286,-308.0491123,-1146.128969
32,80,52,329.4907344,-272.8085645,-1159.828459
32,80,56,344.802538,-236.476583,-1172.047637
32,80,60,359.974293,-199.1191036,-1182.704476
32,80,64,374.9582482,-160.8120145,-1191.720895
32,80,68,389.7047646,-121.6418754,-1199.023924
32,80,72,404.1624331,-81.70681853,-1204.547056
32,80,76,418.2781783,-41.11774401,-1208.231871
32,80,80,431.9973235,0,-1210.030045
36,-40,-40,-437.549974,0,-635.9342221
36,-40,-36,-433.3176803,18.73445014,-645.0442982
36,-40,-32,-428.6468831,38.02672214,-653.9753273
36,-40,-28,-423.5162613,57.87370438,-662.6940592
36,-40,-24,-417.9038736,78.27286528,-671.166821
36,-40,-20,-411.787086,99.22201421,-679.3592176
36,-40,-16,-405.142506,120.7190678,-687.2358487
36,-40,-12,-397.9459261,142.761816,-694.7600365
36,-40,-8,-390.1722753,165.3476837,-701.8935624
36,-40,-4,-381.7955794,188.4734827,-708.5964087
36,-40,0,-372.7889317,212.1351504,-714.8265041
36,-40,4,-363.1244749,236.327472,-720.5394717
36,-40,8,-352.7733942,261.0437813,-725.6883773
36,-40,12,-341.705926,286.2756372,-730.2234776
36,-40,16,-329.8913803,312.0124724,-734.0919693
36,-40,20,-317.2981827,338.2412103,-737.2377368
36,-40,24,-303.8939346,364.9458471,-739.6011004
36,-40,28,-289.6454963,392.1069941,-741.1185652
36,-40,32,-274.5190957,419.701378,-741.722571
36,-40,36,-258.4804632,447.701295,-741.3412439
36,-40,40,-241.4949982,476.0740131,-739.8981513
36,-40,44,-223.5279684,504.7811212,-737.3120598
36,-40,48,-204.5447445,533.7778173,-733.496697
36,-40,52,-184.511074,563.0121334,-728.3605158
36,-40,56,-163.3933951,592.4240887,-721.806459
36,-40,60,-141.159192,621.9447652,-713.7317218
36,-40,64,-117.7773929,651.4952946,-704.0275025
36,-40,68,-93.21881006,680.9857452,-692.5787325
36,-40,72,-67.45661946,710.3138877,-679.2637664
36,-40,76,-40.46687803,739.3638166,-663.9540078
36,-40,80,-12.22907238,768.0043878,-646.5134312
36,-36,-40,-433.3176803,-18.73445014,-645.0442982
36,-36,-36,-428.9917026,0,-654.9533107
36,-36,-32,-424.2162582,19.31985416,-664.6921182
36,-36,-28,-418.9693436,39.22301367,-674.2252778
36,-36,-24,-413.2284031,59.70769782,-683.516783
36,-36,-20,-406.9702727,80.77221514,-692.5297779
36,-36,-16,-400.1711334,102.4147377,-701.2262862
36,-36,-12,-392.8064731,124.6330732,-709.5669525
36,-36,-8,-384.8510582,147.424432,-717.5107923
36,-36,-4,-376.2789139,170.785183,-725.0149493
36,-36,0,-367.0633172,194.710598,-732.0344564
36,-36,4,-357.1768,219.1945781,-738.5220017
36,-36,8,-346.5911664,244.229362,-744.4276965
36,-36,12,-335.2775241,269.8052104,-749.6988453
36,-36,16,-323.2063315,295.9100662,-754.2797185
36,-36,20,-310.3474631,322.529186,-758.1113269
36,-36,24,-296.670294,349.6447399,-761.1311984
36,-36,28,-282.1438055,377.2353786,-763.2731572
36,-36,32,-266.7367144,405.2757627,-764.467107
36,-36,36,-250.417627,433.7360531,-764.6388164
36,-36,40,-233.1552206,462.5813581,-763.7097085
36,-36,44,-214.9184522,491.7711356,-761.5966532
36,-36,48,-195.6767984,521.2585443,-758.2117609
36,-36,52,-175.400524,550.9897429,-753.4621753
36,-36,56,-154.0609822,580.9031283,-747.24986
36,-36,60,-131.6309433,610.9285086,-739.4713719
36,-36,64,-108.0849522,640.9861994,-730.0176094
36,-36,68,-83.39970898,670.9860308,-718.7735191
36,-36,72,-57.55446928,700.8262451,-705.6177352
36,-36,76,-30.53145773,730.3922561,-690.4221166
36,-36,80,-2.316284792,759.5552287,-673.051132
36,-32,-40,-428.6468831,-38.02672214,-653.9753273
36,-32,-36,-424.2162582,-19.31985416,-664.6921182
36,-32,-32,-419.3251901,0,-675.2483364
36,-32,-28,-413.9510421,19.93186334,-685.6063021
36,-32,-24,-408.0706979,40.47481808,-695.7276133
36,-32,-20,-401.6605246,61.62778405,-705.5728744
36,-32,-16,-394.6963451,83.38929816,-715.1014399
36,-32,-12,-387.1534206,105.7572908,-724.2711716
36,-32,-8,-379.0064418,128.7288558,-733.0382046
36,-32,-4,-370.2295321,152.3000105,-741.3567224
36,-32,0,-360.7962615,176.4654435,-749.1787383
36,-32,4,-350.6796729,201.2182467,-756.4538815
36,-32,8,-339.8523225,226.5496303,-763.1291893
36,-32,12,-328.2863338,252.4486168,-769.1489032
36,-32,16,-315.9534688,278.9017136,-774.454269
36,-32,20,-302.8252149,305.8925601,-778.9833419
36,-32,24,-288.8728912,333.4015493,-782.6707957
36,-32,28,-274.0677744,361.4054199,-785.447737
36,-32,32,-258.3812451,389.8768186,-787.2415238
36,-32,36,-241.7849566,418.7838293,-787.9755886
36,-32,40,-224.2510259,448.0894682,-787.569265
36,-32,44,-205.7522476,477.7511411,-785.9376155
36,-32,48,-186.262331,507.7200615,-782.9912594
36,-32,52,-165.7561585,537.9406251,-778.6361929
36,-32,56,-144.2100647,568.3497353,-772.7735975
36,-32,60,-121.6021325,598.8760748,-765.2996223
36,-32,64,-97.91250293,629.4393116,-756.1051267
36,-32,68,-73.12369171,659.9492263,-745.07536
36,-32,72,-47.22090655,690.3047399,-732.0895445
36,-32,76,-20.19235434,720.3928113,-717.0203192
36,-32,80,7.970473055,750.0871594,-699.7329804
36,-28,-40,-423.5162613,-57.87370438,-662.6940592
36,-28,-36,-418.9693436,-39.22301367,-674.2252778
36,-28,-32,-413.9510421,-19.93186334,-685.6063021
36,-28,-28,-408.438146,0,-696.7971824
36,-28,-24,-402.4070437,20.57263514,-707.7570717
36,-28,-20,-395.8337056,41.78568864,-718.44397
36,-28,-16,-388.6936769,63.6381769,-728.8144849
36,-28,-12,-380.9620807,86.1282645,-738.8236058
36,-28,-8,-372.6136311,109.2530359,-748.4244901
36,-28,-4,-363.6226583,133.008258,-757.5682584
36,-28,0,-353.9631448,157.3881309,-766.2037986
36,-28,4,-343.6087746,182.3850254,-774.277578
