Theta1,Theta2,Theta3,x1,y1,z1,MaxError1,x2,y2,z2,MaxError2,x3,y3,z3,MaxError3,x4,y4,z4,MaxError4,x5,y5,z5,MaxError5,x6,y6,z6,MaxError6,x7,y7,z7,MaxError7,x8,y8,z8,MaxError8,x9,y9,z9,MaxError9,x10,y10,z10,MaxError10
-40.0,-36.0,-12.0,75.02092514177525,98.31558510345914,-659.9832214927034,0.052359113106610525,74.96865065227792,98.31802506390343,-659.9814940760798,0.10471901784714961,74.91637542983219,98.32046463975269,-659.9797642514426,0.15707971586165315,74.86409947451743,98.32290383097285,-659.9780320186608,0.20944120715747727,74.81182278641353,98.32534263752967,-659.9762973776035,0.2618034917414644,74.7595453656003,98.32778105938922,-659.9745603281394,0.3141665696205534,74.70726721215706,98.33021909651711,-659.9728208701379,0.36653044080216407,74.65498832616414,98.33265674887919,-659.9710790034684,0.41889510529270474,74.60270870770073,98.33509401644147,-659.9693347279994,0.4712605630997925,74.5504283568468,98.33753089916956,-659.9675880435999,0.5236268142302136
-40.0,-36.0,-8.0,86.2628118350778,117.19068731576344,-662.4297695415539,0.0519383635276552,86.21095798747461,117.19345963937647,-662.4286884487169,0.10387752070566891,86.15910336274263,117.19623152020439,-662.427605010272,0.1558174789246988,86.10724796095262,117.19900295820818,-662.4265192260881,0.2077582381964542,86.05539178217586,117.20177395334882,-662.4254310960333,0.2596997985321889,86.00353482648312,117.20454450558677,-662.4243406199762,0.31164215994363204,85.95167709394525,117.20731461488307,-662.423247797785,0.3635853224424715,85.89981858463383,117.21008428119856,-662.4221526293284,0.41552928603966705,85.84795929861941,117.21285350449403,-662.4210551144746,0.4674740507472238,85.7960992359731,117.21562228473026,-662.419955253092,0.5194196165765916
-40.0,-36.0,-4.0,97.8924079632342,136.74658026605675,-664.3984367391744,0.05151788092142486,97.84098404507128,136.7496720631833,-664.397992799827,0.10303657314210486,97.78955930708061,136.7527633614499,-664.3975465795122,0.1545560733994536,97.73813374932426,136.75585416081236,-664.3970980780988,0.20607638170963904,97.68670737186493,136.758944461227,-664.3966472954552,0.25759749808825855,97.63528017476494,136.76203426264965,-664.396194231449,0.30911942255123975,97.58385215808626,136.76512356503628,-664.3957388859488,0.3606421551149195,97.53242332189213,136.76821236834292,-664.3952812588235,0.41216569579433876,97.48099366624426,136.77130067252565,-664.3948213499407,0.46369004460609503,97.42956319120509,136.7743884775399,-664.3943591591683,0.5152152015660438
-40.0,-36.0,0.0,109.90042654814135,156.97054772502685,-665.8329774426511,0.0510953278147808,109.84944406394786,156.97394848321562,-665.8331614249091,0.10219144016705269,109.7984607189012,156.97734868877652,-665.8333431932666,0.1532883667057476,109.74747651305492,156.9807483416608,-665.8335227475923,0.2043861074512931,109.69649144646307,156.98414744181986,-665.8337000877547,0.25548466242363843,109.64550551917958,156.98754598920513,-665.8338752136226,0.3065840316428671,109.59451873125796,156.99094398376792,-665.8340481250648,0.35768421512947074,109.54353108275284,156.99434142545942,-665.8342188219499,0.408785212902853,109.49254257371744,156.9977383142314,-665.8343873041467,0.4598870249838274,109.44155320420593,157.00113465003488,-665.8345535715238,0.5109896513922718
-40.0,-36.0,4.0,122.27665127361865,177.84835053575728,-666.6762382124787,0.05066844720493213,122.22612377620067,177.852051851871,-666.6770406264959,0.10133768444107617,122.17559537877207,177.85575256409524,-666.6778408962374,0.1520077410994828,122.12506608137794,177.85945267237682,-666.6786390215725,0.202678617204768,122.07453588406406,177.8631521766629,-666.6794350023712,0.2533503127808573,122.02400478687598,177.86685107690053,-666.6802288385029,0.30402282785193824,121.9734727898587,177.87054937303665,-666.681020529837,0.35469616244271307,121.92293989305865,177.87424706501804,-666.681810076244,0.4053703165765067,121.87240609652063,177.87794415279214,-666.6825974775928,0.45604529027828344,121.82187140029026,177.88164063630515,-666.6833827337531,0.5067210835721279
-40.0,-36.0,8.0,135.00969753675912,199.36382097177827,-666.8701896514,0.05023528342219007,134.95964046455686,199.3678163038342,-666.871600560636,0.10047136426242974,134.90958245524928,199.37181098344863,-666.8730093978546,0.15070826878554602,134.8595235088735,199.37580501056448,-666.8744161629274,0.20094599701983903,134.80946362546698,199.37979838512476,-666.8758208557252,0.2511845489932929,134.75940280506683,199.38379110707194,-666.8772234761191,0.3014239247341518,134.7093410477102,199.38778317634922,-666.8786240239803,0.35166412427073274,134.65927835343496,199.3917745928994,-666.8800224991803,0.40190514763065976,134.60921472227784,199.3957653566652,-666.8814189015897,0.452146994842576,134.55915015427638,199.39975546758967,-666.88281323108,0.502389665934459
-40.0,-36.0,12.0,148.08679217030857,221.49848592501058,-666.3560097852438,0.04979402666577347,148.0372226876089,221.5027703591299,-666.3580186268861,0.09958886006366094,147.9876522329657,221.5070540951687,-666.360025471426,0.14938452037457445,147.93808080640775,221.51133713306598,-666.3620303187361,0.199181007630798,147.8885084079646,221.51561947276045,-666.3640331686902,0.2489783218639273,147.83893503766535,221.51990111419167,-666.3660340211611,0.2987764631059919,147.7893606955389,221.5241820572982,-666.3680328760222,0.348575431389223,147.7397853816151,221.52846230201908,-666.3700297331468,0.3983752267449438,147.69020909592257,221.53274184829354,-666.3720245924078,0.4481758492056694,147.64063183849083,221.53702069606035,-666.3740174536783,0.49797729880304825
-40.0,-36.0,16.0,161.49357136384512,244.23121821790184,-665.0742172398509,0.049343001070794146,161.44450820128338,244.23578824678745,-665.0768126559767,0.09868684837834128,161.39544403438495,244.2403575350652,-665.0794061525406,0.1480315247512318,161.34637886317103,244.2449260826707,-665.0819977294188,0.19737703022513503,161.29731268766307,244.24949388953956,-665.0845873864872,0.2467233648354547,161.24824550788233,244.25406095560717,-665.0871751236213,0.2960705286177692,161.19917732384988,244.25862728080892,-665.0897609406966,0.34541852160787045,161.15010813558789,244.26319286508047,-665.0923448375898,0.3947673438405352,161.10103794311652,244.26775770835673,-665.0949268141754,0.4441169953523403,161.05196674645788,244.27232181057363,-665.0975068703303,0.49346747617821074
-40.0,-36.0,20.0,175.2138969514856,267.5379164233577,-662.9648523280385,0.048880776184367467,175.16536024483247,267.54276973360794,-662.9680220091493,0.09776240247918364,175.1168225040781,267.5476222640275,-662.9711898507876,0.14664485887255724,175.06828372923542,267.55247401454807,-662.9743558528322,0.19552814540409186,175.01974392031858,267.55732498510247,-662.9775200151623,0.24441226211231887,174.9712030773409,267.5621751756224,-662.9806823376563,0.29329720903643364,174.92266120031593,267.56702458604025,-662.9838428201934,0.34218298621558857,174.87411828925806,267.57187321628845,-662.9870014626526,0.39106959368802285,174.82557434418007,267.5767210662988,-662.9901582649123,0.43995703149354304,174.7770293650961,267.5815681360037,-662.9933132268518,0.48884529967070184
-40.0,-36.0,24.0,189.2296917119104,291.39121439954783,-659.9677038723539,0.04840596224869893,189.18170283765554,291.3963496658918,-659.9714344149468,0.0968127795231442,189.1337129023362,291.4014841166656,-659.9751632005796,0.14522042677789232,189.085721905958,291.4066177517982,-659.9788902291345,0.19362890405572153,189.03772984852748,291.41175057121933,-659.9826155004944,0.2420382113985086,188.98973673005094,291.4168825748581,-659.9863390145417,0.2904483488483893,188.94174255053406,291.42201376264376,-659.9900607711587,0.3388593164480689,188.89374730998375,291.4271441345058,-659.993780770228,0.387271114239124,188.84575100840573,291.43227369037334,-659.9974990116317,0.4356837422642381,188.79775364580647,291.4374024301759,-660.0012154952526,0.4840972005654377
-40.0,-36.0,28.0,203.52079466295342,315.7602223369578,-656.0225791841777,0.047917407620947046,203.4733760696529,315.7656390221517,-656.0268559639895,0.09583561201754527,203.42595639128834,315.7710548596849,-656.0311310716086,0.14375464509916366,203.3785356278586,315.7764698494843,-656.0354045069217,0.19167450691127438,203.3311137793629,315.7818839914766,-656.0396762698153,0.23959519749895047,203.2836908458,315.7872972855883,-656.0439463601755,0.2875167169076245,203.23626682716898,315.7927097317467,-656.0482147778894,0.3354390651826674,203.1888417234695,315.79812132987865,-656.0524815228434,0.38336224236871175,203.14141553469972,315.8035320799104,-656.0567465949235,0.4312862485117963,203.09398826085936,315.8089419817693,-656.0610099940168,0.47921108365666865
-40.0,-36.0,32.0,218.06483754315948,340.61030149639527,-651.0696141283693,0.047413869659921455,218.01801257794068,340.61599965610935,-651.0744211908689,0.09482857455094619,217.97118650677055,340.6216969398679,-651.0792266679899,0.14224410563680912,217.92435932964065,340.6273933475955,-651.0840305596238,0.18966046296621086,217.8775310465435,340.6330888792171,-651.0888328656612,0.23707764658688693,217.8307016574712,340.6387835346569,-651.0936335859933,0.28449565654699543,217.78387116241578,340.64447731384,-651.0984327205113,0.33191449289479436,217.73703956136995,340.6501702166911,-651.1032302691059,0.37933415567786216,217.69020685432523,340.65586224313427,-651.1080262316681,0.4267546449448967,217.64337304127417,340.6615533930947,-651.1128206080892,0.47417596074372526
-40.0,-36.0,36.0,232.83714376912724,365.90287500867487,-645.0496196557202,0.046894529382263114,232.79093649912505,365.90885510118613,-645.0549396253009,0.09378989569936248,232.74472810552746,365.9148342933675,-645.0602580981197,0.14068608451761086,232.6985185883196,365.9208125851418,-645.0655750740724,0.18758309588816272,232.6523079474872,365.92678997643196,-645.070890553055,0.2344809298616004,232.60609618301586,365.9327664671607,-645.0762045349634,0.28137958648864897,232.55988329489105,365.9387420572514,-645.0815170196936,0.3282790658202573,232.51366928309903,365.9447167466266,-645.0868280071414,0.3751793679064674,232.46745414762484,365.95069053520956,-645.0921374972029,0.4220804927986386,232.4212378884542,365.9566634229229,-645.0974454897735,0.468982440547336
-40.0,-36.0,40.0,247.8106511513046,391.59527712667943,-637.904460612835,0.04635856289356978,247.7650861801473,391.60153982760545,-637.910274621996,0.09271792786177743,247.71952007110653,391.6078016078474,-637.9160872245365,0.1390781104329624,247.67395282416155,391.61406246732713,-637.921898420358,0.18543911066044694,247.62838443929158,391.6203224059661,-637.9277082093613,0.23180092859743662,247.58281491647648,391.6265814236858,-637.933516591448,0.27816356429669514,247.53724425569516,391.632839520408,-637.9393235665187,0.32452701781178916,247.49167245692774,391.6390966960546,-637.9451291344753,0.3708912891952656,247.44609952015313,391.6453529505467,-637.9509332952184,0.4172563785006663,247.40052544535092,391.6516082838061,-637.9567360486495,0.46362228578102155
-40.0,-36.0,44.0,262.9558595530362,417.6406431852855,-629.577462069183,0.04580517524238364,262.91096183280666,417.6471892079325,-629.5837497087692,0.09161118035284653,262.86606296385446,417.653734293635,-629.5900360330971,0.1374179969704209,262.82116294615264,417.6602784423141,-629.5963210420734,0.18322562515096463,262.77626177967505,417.6668216538904,-629.6026047356046,0.22903406494944625,262.73135946439527,417.6733639282846,-629.6088871135978,0.2748433164212466,262.6864560002866,417.67990526541774,-629.6151681759595,0.3206533796219251,262.64155138732343,417.68644566521,-629.6214479225968,0.36646425460603377,262.59664562547863,417.6929851275826,-629.6277263534162,0.41227594142959373,262.55173871472624,417.6995236524559,-629.6340034683244,0.45808844014745354
-40.0,-36.0,48.0,278.24080449915937,443.9878422515665,-620.0138378600501,0.04523391487446568,278.196599138529,443.9946721737368,-620.0205771513723,0.09046863374451736,278.15239262185463,444.00150114684016,-620.0273152196905,0.13570415684436812,278.1081849491044,444.0083291707973,-620.0340520649178,0.1809404842314062,278.06397612024625,444.01515624552815,-620.0407876869663,0.22617761596291389,278.0197661352489,444.0219823709535,-620.0475220857487,0.27141555209572055,277.9755549940798,444.0288075469928,-620.0542552611778,0.3166542926876883,277.931342696708,444.0356317735672,-620.0609872131661,0.36189383779529055,277.8871292431011,444.0424550505966,-620.0677179416264,0.40713418747625973,277.84291463322756,444.0492773780011,-620.074447446471,0.4523753417876444
-40.0,-36.0,52.0,293.6310574928699,470.5814540551107,-609.161135554848,0.04464431186843841,293.587569562326,470.58856815340874,-609.1683029442166,0.08928937840959042,293.5440804719816,470.5956812946689,-609.175469203383,0.13393524074443702,293.50059022179965,470.6027934788121,-609.1826343322662,0.17858189893226073,293.4570988117435,470.60990470575786,-609.1897983307842,0.22322935303164804,293.41360624177656,470.61701497542725,-609.1969611988566,0.267877603101482,293.3701125118615,470.62412428774024,-609.2041229364015,0.31252664920111034,293.326617621962,470.6312326426166,-609.2112835433377,0.35717649138895613,293.28312157204095,470.63834003997715,-609.218443019584,0.4018271297242676,293.23962436206136,470.6454464797419,-609.2256013650589,0.4464785642661558
-40.0,-36.0,56.0,309.1598088216235,497.3202198787973,-596.9673861934752,0.04406085792874169,309.18711931368284,497.2860460223822,-596.972651106956,0.08812257318486047,309.21442947587025,497.2518706726206,-596.9779149686505,0.13218511652680037,309.2417393081322,497.2176938294349,-596.9831777784804,0.1762484880191854,309.2690488104148,497.1835154927476,-596.9884395363677,0.22031268772635132,309.2963579826646,497.14933566248163,-596.9937002422348,0.2643777157126036,309.3236668248278,497.11515433855965,-596.9989598960036,0.30844357204234146,309.35097533685087,497.08097152090477,-597.0042184975965,0.3525102567796827,309.3782835186798,497.0467872094391,-597.0094760469352,0.3965777699892042,309.4055913702612,497.0126014040856,-597.0147325439418,0.44064611173535034
-40.0,-36.0,60.0,324.64680066623123,524.2238571025114,-583.3908435653289,0.043457596277391174,324.6739774967023,524.1904271177459,-583.3965434680701,0.08691600036491344,324.70115399994074,524.156995636126,-583.4022424122622,0.13037522553729225,324.7283301758967,524.1235626575713,-583.4079403978341,0.1738352718606371,324.75550602451887,524.090128182,-583.4136374247129,0.21729613940093048,324.7826815457565,524.0566922093311,-583.4193334928269,0.2607578282240395,324.80985673955877,524.0232547394834,-583.4250286021045,0.30422033839618795,324.8370316058749,523.9898157723759,-583.4307227524733,0.34768366998307443,324.86420614465385,523.9563753079271,-583.4364159438611,0.3911478230507216,324.89138035584494,523.9229333460563,-583.442108176196,0.43461279766504396
-40.0,-36.0,64.0,340.1214072048896,551.1823904446725,-568.3864353896571,0.04283325876942469,340.14843956452677,551.1497305490241,-568.392546219827,0.08566735144589613,340.1754716014876,551.1170691583827,-568.3986561846501,0.12850225692406256,340.2025033157244,551.0844062726637,-568.4047652840603,0.17133797527151726,340.22953470718954,551.0517418917826,-568.4108735179918,0.21417450655566542,340.2565657758353,551.0190760156552,-568.4169808863792,0.2570118508438506,340.2835965216138,550.9864086441967,-568.4230873891559,0.2998500082034088,340.31062694447695,550.9537397773227,-568.4291930262559,0.3426889787015907,340.3376570443773,550.921069414949,-568.4352977976137,0.3855287624057129,340.3646868212669,550.8883975569904,-568.441401703163,0.42836935938366605
-40.0,-36.0,68.0,355.53989003607313,578.1239231413432,-551.9155980979206,0.04218801947215234,355.56676680355497,578.0920586746403,-551.9220938763295,0.08437688061485796,355.5936432547487,578.0601927201321,-551.9285888821541,0.12656654502128487,355.6205193896102,578.0283252777314,-551.9350831153349,0.1687570127604332,355.64739520809457,577.996456347351,-551.9415765758118,0.21094828390045206,355.67427071015715,577.9645859289035,-551.948069263525,0.25314035851005373,355.7011458957534,577.9327140223015,-551.9545611784148,0.2953332366579468,355.72802076483856,577.9008406274585,-551.9610523204215,0.33752691841207877,355.754895317368,577.8689657442869,-551.9675426894848,0.37972140384113334,355.78176955329695,577.8370893726992,-551.9740322855454,0.4219166930139513
-40.0,-36.0,72.0,370.8564521548952,604.972834987958,-533.9443459189735,0.04152219354448813,370.88316186254013,604.9417901341579,-533.9511988140927,0.08304512215469384,370.9098712620179,604.9107438049842,-533.9580510285516,0.12456884327186821,370.93658035328724,604.8796960003473,-533.9649025622963,0.16609335696565877,370.9632891363066,604.8486467201577,-533.9717534152733,0.20761866330535345,370.98999761103465,604.8175959643258,-533.9786035874287,0.24914476236057295,371.0167057774306,604.7865437327631,-533.9854530787094,0.2906716542006642,371.0434136354523,604.7554900253799,-533.9923018890611,0.3321993388945518,371.0701211850587,604.7244348420868,-533.9991500184308,0.37372781651214737,371.0968284262086,604.6933781827945,-534.0059974667643,0.41525708712273646
-40.0,-36.0,76.0,386.0233949113784,631.6500262064936,-514.4436754908161,0.040835848330137654,386.04992571979153,631.6198237225906,-514.4508559108501,0.08167250171701278,386.07645622977566,631.5896197808657,-514.4580357409196,0.12250993567917429,386.1029864412937,631.5594143812281,-514.4652149809773,0.16334815028744612,386.12951635430704,631.5292075235868,-514.4723936309753,0.20418714561131077,386.1560459687781,631.4989992078514,-514.4795716908667,0.24502692172098034,386.1825752846688,631.4687894339309,-514.4867491606035,0.2858674786864836,386.2091043019409,631.4385782017342,-514.4939260401383,0.3267088165777166,386.23563302055675,631.4083655111708,-514.5011023294237,0.3675509354649498,386.2621614404784,631.3781513621497,-514.5082780284121,0.4083938354182894
-40.0,-36.0,80.0,400.99129673506366,658.073199754223,-493.3899395363065,0.04012977325724658,401.0176364172843,658.043860709056,-493.3974162475986,0.08026030579389229,401.0439758123055,658.0145202285785,-493.4048924580219,0.12039160585219003,401.0703149200931,657.9851783126987,-493.41236816753513,0.16052367350257565,401.09665374061217,657.9558349613244,-493.4198433760964,0.2006565088156732,401.1229922738287,657.9264901743643,-493.42731808366506,0.2407901118619438,401.1493305197082,657.8971439517264,-493.43479229019914,0.28092448271195253,401.1756684782159,657.8677962933194,-493.4422659956572,0.32105962143570477,401.2020061493173,657.838447199051,-493.4497391999981,0.36119552810409966,401.2283435329783,657.8090966688295,-493.45721190318,0.4013322027876579
-40.0,-32.0,-40.0,16.38640449993928,-28.286175593338978,-637.9316838248426,0.05512135579430101,16.41466601594718,-28.239215781538093,-637.9258094683767,0.11024345001815802,16.442927637382095,-28.19225551309508,-637.9199323521386,0.1653662814280981,16.471189364165845,-28.145294788120186,-637.914052476012,0.22048985000176086,16.49945119621978,-28.09833360672434,-637.90816983988,0.2756141557159967,16.527713133465046,-28.051371969018113,-637.9022844436261,0.33073919854783895,16.55597517582337,-28.004409875111936,-637.8963962871336,0.38586497847477114,16.58423732321607,-27.957447325116885,-637.890505370286,0.4409914954735167,16.61249957556449,-27.91048431914326,-637.8846116929669,0.4961187495214419,16.640761932790227,-27.86352085730183,-637.8787152550594,0.5512467405957489
